Binary Obfuscation (flatten function, low overhead);nr_edges_static;8.642733741368256E-16,-4.0449630752530877E-13,-2.429224629749402E-10,-1.8851177629246557E-8,-2.5144774762776018E-9,-2.7258233319752448E-21,2.454735947783966E-20,-5.976989737142518E-22,1.5236350798295139E-25,1.422633795510912E-12,4.3302174338413084E-10,8.297221515044364E-8,1.0116518527595762E-8,5.247404029783396E-13,3.45007184013851E-11,1.5736764706088857E-9,2.993987720513957E-8,6.949361581751626E-13,9.620101986242652E-10,8.286386912414144E-7,-2.7801640216194986E-9,-1.5158643932637405E-12,-1.5144760960309863E-9,-8.66549970569494E-7,-1.5511497239317925E-9,-1.2000997758638189E-12,-2.2482907536655654E-9,3.654052964001719E-8,7.61225763097817E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (flatten function, low overhead);nr_dst_oper_static;3.796746978563865E-16,-1.4462131679943178E-13,-9.448360621576866E-11,-4.578840467076234E-9,-6.448374744653755E-9,-3.448803244222267E-22,6.368263713560207E-21,-1.4251794926741022E-22,-3.5870410308988975E-26,5.980430267760088E-13,1.8143498687449305E-10,3.474208106412583E-8,1.8883098458900675E-8,2.1980428321458645E-13,1.4424566817102812E-11,6.577772190692859E-10,1.2537067920083802E-8,3.02313823766708E-13,4.0912583904287623E-10,3.4956362557868326E-7,-6.311586992887512E-9,-6.205949526193089E-13,-6.238637490044467E-10,-3.572915406504368E-7,-5.2488119049281775E-9,-4.651700975492963E-13,-8.702290735959043E-10,1.1722448315255349E-7,1.9649197863824786E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, medium overhead);nr_indirect_edges_CFIM_static;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, medium overhead);nr_ins_static;-2.7196119757007685E-16,9.96005198341145E-14,6.778315623303475E-11,8.522511859724918E-9,-6.112443835858215E-9,5.701593581468263E-23,-5.4324723660872326E-21,-2.977943930494606E-23,-2.9802835146836327E-27,-3.5943851349334E-13,-1.0788473058245346E-10,-2.055536459457958E-8,1.9618953719360756E-8,-1.317258969601322E-13,-8.59395225195195E-12,-3.9024585259213784E-10,-7.345869067844129E-9,-1.720717064983453E-13,-2.3162221311534602E-10,-2.0130714209302958E-7,-6.01039819154406E-9,3.850202386862542E-13,3.866744008047384E-10,2.2039875167360196E-7,-5.469954227182972E-9,3.105160728535551E-13,6.345232648566367E-10,1.1293722303074924E-7,1.9247532482986456E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, medium overhead);nr_src_oper_static;-1.211625430624129E-15,3.7969599593738825E-13,2.6163685532135893E-10,2.440862205822618E-8,-6.597784932326281E-9,-3.702795957037255E-21,-4.190074112401035E-21,1.493483949588393E-22,1.8968364747472407E-25,-1.5285368934059606E-12,-4.575340479214649E-10,-8.716258262549126E-8,2.2394462051802434E-8,-5.581132812293484E-13,-3.6362403102692446E-11,-1.6513448114169289E-9,-3.1200446967916346E-8,-7.683587127795013E-13,-1.0040880707103917E-9,-8.627639560710582E-7,-5.944775422362519E-9,1.5802873977354513E-12,1.6024189855459134E-9,9.148896339336576E-7,-5.978686364884432E-9,1.1831521189397314E-12,2.436867675577575E-9,1.1811946118874684E-7,2.0176883441096148E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, medium overhead);halstead_program_size_static;-8.296846516612461E-16,3.0524702300397E-13,2.0805276863200214E-10,2.6428253663952038E-8,-1.9588718629863586E-8,-8.711871698638663E-22,-1.4917432654329516E-20,5.678589566467914E-22,-3.947976939848585E-25,-1.0988257107383606E-12,-3.2985114012020606E-10,-6.284825312453425E-8,6.107240315897378E-8,-4.0275832334626727E-13,-2.6278095064869085E-11,-1.1932816679826393E-9,-2.2460430251672152E-8,-5.248865692836935E-13,-7.074779265673996E-10,-6.151904779518047E-7,-1.861284893280111E-8,1.1788071690935329E-12,1.1833980784100575E-9,6.744755177041928E-7,-1.6894195294396477E-8,9.53554439576344E-13,1.9479842270221214E-9,3.5672734082630857E-7,6.007406618226054E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, medium overhead);cyclomatic_complexity_static;2.7858844157051E-16,-1.5733214867425134E-13,-9.717520287919112E-11,-7.3636036070332835E-9,-7.158437609903123E-10,3.9391380267898466E-21,5.3687232668299526E-21,-1.474348018063132E-22,3.012928664643404E-26,5.438903184836018E-13,1.6537073371438543E-10,3.1627660540221316E-8,2.907735953475561E-9,2.012346300453633E-13,1.3209696590494388E-11,6.018731117803542E-10,1.1507830005247837E-8,2.477627790427977E-13,3.600872020543453E-10,3.137857769214443E-7,-7.386093493388622E-10,-5.992639304596157E-13,-5.812218120013633E-10,-3.2833932600486327E-7,-2.9868418594036826E-10,-5.135507095518338E-13,-9.032673743749645E-10,8.490611093155345E-9,1.947525657135952E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, medium overhead);nr_edges_static;1.2243766964480475E-15,-3.56155702966541E-13,-2.4767238968686905E-10,-1.907526495532739E-8,-2.778982878274476E-9,-8.060078117694026E-21,1.8003904142478252E-20,-7.946296029632769E-22,3.0072858943666647E-25,1.5143840924711158E-12,4.5276656985984717E-10,8.625772965491804E-8,1.0700165291340608E-8,5.520487913019705E-13,3.594661556535601E-11,1.6326462478818214E-9,3.091422643104801E-8,7.771318645702628E-13,1.0030279790779104E-9,8.576203039277388E-7,-3.000198712211445E-9,-1.5408220428845567E-12,-1.5693516341257186E-9,-8.967216915056146E-7,-1.712144850704334E-9,-1.1124793492645538E-12,-2.300923240940243E-9,3.924218125547064E-8,8.33836722885426E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, medium overhead);nr_dst_oper_static;6.539019765636559E-16,-1.7351561265716688E-13,-1.2136720100654263E-10,-6.502880235730252E-9,-6.878489856759523E-9,2.346710604409921E-21,1.330008580624624E-20,-6.120463911431199E-23,1.126994053966193E-25,7.891496963611177E-13,2.355676384421576E-10,4.486969410648703E-8,1.9058987373499117E-8,2.8708085491600517E-13,1.8678260294275174E-11,8.483089962178569E-10,1.608588578739514E-8,4.1554385004130235E-13,5.282323573777697E-10,4.4888062033891785E-7,-6.657675314300222E-9,-7.865004676209946E-13,-8.056953082031745E-10,-4.6081286802623217E-7,-5.445554698019369E-9,-5.40113752557741E-13,-1.123406713845771E-9,1.2567065660397153E-7,2.0649650241237277E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, low overhead);nr_indirect_edges_CFIM_static;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, low overhead);nr_ins_static;-2.5340265771360504E-16,1.6590637550278765E-13,1.0126920362550797E-10,1.0753285602184328E-8,-6.163428729140299E-9,7.7495277198142315E-22,-4.37384353714946E-21,-1.3903099858608708E-23,-3.481161587630857E-25,-5.128425867003441E-13,-1.5744190597977427E-10,-3.0211899807418285E-8,2.0074585298701566E-8,-1.9013988408426446E-13,-1.2579373295780649E-11,-5.741638989459271E-10,-1.0875287652302619E-8,-2.2149949724488426E-13,-3.383153889693785E-10,-2.985507144255897E-7,-6.013060614641803E-9,5.914839863689409E-13,5.696424483271633E-10,3.221816473599967E-7,-5.5944507179768715E-9,5.404765754380892E-13,9.471319852943872E-10,1.0872836146431316E-7,1.955569181197519E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, low overhead);nr_src_oper_static;-8.339928750208191E-16,4.935512513159825E-13,3.0164663820677915E-10,2.6366840146044854E-8,-6.774462832649891E-9,-1.207293892758068E-21,-9.618638343373334E-22,-4.269488711798257E-22,-1.341909773653777E-24,-1.6132049944484453E-12,-4.944082800094803E-10,-9.486555557639345E-8,2.320134834699495E-8,-5.967693779937445E-13,-3.944881364349255E-11,-1.8006799212941829E-9,-3.4183616135093596E-8,-7.202802302035165E-13,-1.0761624414240285E-9,-9.431724278799111E-7,-6.067677659496668E-9,1.8238343814435633E-12,1.7650601721886912E-9,9.991911268606574E-7,-6.198773991244262E-9,1.6117310715748582E-12,2.8132556662038128E-9,1.139025731179398E-7,2.0902707757915613E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, low overhead);halstead_program_size_static;-8.004623367348439E-16,5.24238810126519E-13,3.197344695031961E-10,3.392175648768382E-8,-1.9924352975754685E-8,5.836823852116952E-21,2.450903569295342E-21,-4.968485074761247E-22,-1.3231681127340568E-24,-1.619618167877458E-12,-4.972161767447506E-10,-9.541200514883406E-8,6.315439914441907E-8,-6.004776524960039E-13,-3.9726551119768005E-11,-1.8132512837141374E-9,-3.434542106956189E-8,-6.996411260317207E-13,-1.0685012402082315E-9,-9.428795772932486E-7,-1.879115714870398E-8,1.8677907840729153E-12,1.7988627640279841E-9,1.017415660407861E-6,-1.747131435364405E-8,1.7064413208492914E-12,2.9903115573789323E-9,3.4221300193240786E-7,6.172364492195765E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, low overhead);cyclomatic_complexity_static;5.46079507633798E-16,-5.465542054672845E-14,-6.311463266439502E-11,-1.0687473781140921E-8,-8.131430474821107E-10,4.6959810324798E-21,2.530060058927558E-21,-6.839104609251236E-23,7.434420182199381E-26,6.392795026801021E-13,1.8908606874172334E-10,3.581062519289528E-8,2.9027633183721267E-9,2.4538290234735073E-13,1.6196418502595657E-11,7.670185672086866E-10,1.8799093861355138E-8,4.162004371374635E-13,4.522727432530581E-10,3.450228321602187E-7,-8.23776348532792E-10,-5.163718576177256E-13,-5.782057838938105E-10,-3.5461663536954634E-7,-3.525629568479127E-10,-1.5119084321604781E-13,-5.184091571014306E-10,8.357069313919316E-9,2.2341743077008526E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, low overhead);nr_edges_static;7.231457112393943E-16,-3.989279159640541E-13,-2.4368187075513027E-10,-1.7800569010989313E-8,-2.8680852710629974E-9,4.449860738782145E-21,1.1239997864224684E-20,1.3867671168919554E-22,6.03954780383027E-25,1.3565224024686346E-12,4.1525679237708386E-10,7.968277787031783E-8,1.0939073606346778E-8,5.010226890098431E-13,3.3101285591935053E-11,1.5111300244536703E-9,2.8750012057539775E-8,6.195619060952897E-13,9.119278482039985E-10,7.954234823141521E-7,-3.054623768666576E-9,-1.5118579935451507E-12,-1.4683554253922158E-9,-8.317975157402617E-7,-1.8386978201292818E-9,-1.3029716890752877E-12,-2.2677257590767144E-9,3.7863709747927185E-8,8.698666518526515E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, low overhead);nr_dst_oper_static;2.869331958840657E-16,-1.3593267135851601E-13,-8.318175788493609E-11,-3.198369257943279E-9,-6.9864614003171E-9,-1.260604902499932E-21,9.982195450062468E-22,-3.823142364137008E-22,-2.087018235642762E-25,5.064294144856325E-13,1.5463400963456255E-10,2.9665450310871824E-8,1.987846545795655E-8,1.8643161005184363E-13,1.2301635850633657E-11,5.615925379100244E-10,1.071348274163256E-8,2.421386016350558E-13,3.4597659096444585E-10,2.988435658397154E-7,-6.710418862110735E-9,-5.475275856966982E-13,-5.358398581531372E-10,-3.0395711466107284E-7,-5.678089632266299E-9,-4.457663287212985E-13,-7.700760977377924E-10,1.1958206734654653E-7,2.1265245305395334E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (branch function, medium overhead);nr_indirect_edges_CFIM_static;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (branch function, medium overhead);nr_ins_static;-2.300979309922252E-16,8.659891760014911E-14,5.883653746440281E-11,7.715080304026819E-9,-5.612527565829672E-9,5.156473599014353E-22,-4.2320668418285906E-21,7.939644353006609E-23,-2.074993838695298E-26,-3.0678166833282186E-13,-9.212772173743409E-11,-1.755471345816096E-8,1.815612094317135E-8,-1.1250394993743763E-13,-7.341839883619436E-12,-3.333983595587577E-10,-6.27369128693221E-9,-1.4551334947339995E-13,-1.969778307122711E-10,-1.7156012782799934E-7,-5.595528929064992E-9,3.3070770309252316E-13,3.31570693735847E-10,1.8893825071836234E-7,-5.08356701010718E-9,2.700743566748196E-13,5.512293777221134E-10,1.0989275685891426E-7,1.77293185055225E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (branch function, medium overhead);nr_src_oper_static;-6.359738767141577E-16,-1.0837804889324453E-13,5.491579309139327E-13,1.1458734550546254E-8,-9.535877665273326E-9,-3.526007691247108E-21,-2.8904304853499803E-21,-8.749537975573219E-23,-6.977757516420686E-27,-3.0465986658255593E-13,-8.407714606485357E-11,-1.5855527128868716E-8,3.330269266084429E-8,-1.1209542624972499E-13,-7.361256393505446E-12,-3.6059078989677065E-10,-9.798564802208573E-9,-3.1680307737499284E-13,-2.2638438170735896E-10,-1.468714262943191E-7,-8.889453956848013E-9,6.069567044766265E-14,2.0600424697933247E-10,1.56184949586316E-7,-7.688110883962112E-9,-3.703027295559821E-13,-7.608495129282367E-11,1.1769062624512904E-7,2.9394878319026E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (branch function, medium overhead);halstead_program_size_static;-7.546100667325206E-16,2.8105692047201965E-13,1.9114901102708788E-10,2.4693106691342503E-8,-1.791026026234455E-8,-5.248325970886361E-21,-2.4419998949771048E-20,4.860092186223896E-22,-1.0145847833754331E-25,-1.0028380276653075E-12,-3.0110007221463033E-10,-5.7373073321072623E-8,5.6861936104535965E-8,-3.6767256903627907E-13,-2.3991531316869083E-11,-1.0894756534849856E-9,-2.0505669214932257E-8,-4.772936801498169E-13,-6.447502254653043E-10,-5.611117911419328E-7,-1.7261677622601012E-8,1.078520665328854E-12,1.0820100454581863E-9,6.166264221174611E-7,-1.5682077992087984E-8,8.767528135133014E-13,1.7903002428389407E-9,3.431163262620181E-7,5.520733313098871E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (branch function, medium overhead);cyclomatic_complexity_static;4.2846391491480376E-16,-1.2605597607801593E-13,-8.735261185588968E-11,-6.90443301160708E-9,-6.677282432175524E-10,7.9884868997464275E-22,5.034643049013307E-21,-2.778906103623489E-22,5.99207931225347E-26,5.311784866696376E-13,1.5883303952747872E-10,3.025997047673704E-8,2.7017633299004142E-9,1.9367125537602072E-13,1.2611794926866743E-11,5.728086871506936E-10,1.0844176435577499E-8,2.7192302150457106E-13,3.514726843650004E-10,3.0069381682068085E-7,-6.986523322152489E-10,-5.414796199334178E-13,-5.512147313917723E-10,-3.149335568421391E-7,-2.830291085735063E-10,-3.92683840852114E-13,-8.117777430540473E-10,7.225592439143057E-9,1.8499715338412782E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (branch function, medium overhead);nr_edges_static;1.2118278989372507E-15,-3.5239928460844637E-13,-2.451294343018811E-10,-1.8877900355424157E-8,-2.7980779582262554E-9,3.9135339916289E-21,2.330030983812643E-20,2.819162601714294E-22,2.0723687136369445E-25,1.4988556190156607E-12,4.481234778320391E-10,8.537298228536677E-8,1.0463821615278902E-8,5.463878926734412E-13,3.557798185710246E-11,1.6159010307202878E-9,3.0596830042050856E-8,7.69167660786387E-13,9.927460268693867E-10,8.488279450928182E-7,-3.0119854157453427E-9,-1.525016987519298E-12,-1.5532551177558564E-9,-8.875239750447562E-7,-1.7434727800195744E-9,-1.1010573665626692E-12,-2.277297461320487E-9,3.889543202241896E-8,8.424846736910533E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (branch function, medium overhead);nr_dst_oper_static;6.63967300442503E-16,-1.7724943629196931E-13,-1.239722445262748E-10,-6.847827484202616E-9,-6.321267002827829E-9,-8.65554098737757E-22,8.873904098904275E-21,1.8009923699622144E-22,-2.1173841778507543E-26,8.026338521045995E-13,2.3961695112158774E-10,4.5640611503680595E-8,1.770190125071399E-8,2.9202761700013895E-13,1.900104081248132E-11,8.629569137809948E-10,1.636009531007774E-8,4.2191200909464617E-13,5.368809265881758E-10,4.5642221247008813E-7,-6.215177199652799E-9,-8.010866648366526E-13,-8.203029083177004E-10,-4.6913271659846517E-7,-5.0635949617729116E-9,-5.520989862444685E-13,-1.1478201088472412E-9,1.206610529321023E-7,1.9079092812434534E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, high overhead);nr_indirect_edges_CFIM_static;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, high overhead);nr_ins_static;-5.393617534540999E-17,3.4458050497076096E-14,2.304486328195126E-11,5.030047684796701E-9,-5.928300347436796E-9,4.2252645621095595E-22,-1.282597874234646E-21,-9.658491704758066E-23,1.6951723981854838E-26,-8.694518070058768E-14,-2.6396659545629113E-11,-5.033829354327175E-9,1.8723488975935267E-8,-3.2354991692102887E-14,-2.1236617906253316E-12,-9.641936357538067E-11,-1.789294893917966E-9,-3.2572151339734275E-14,-5.120570499582612E-11,-4.697290615154892E-8,-5.9033600931208225E-9,1.0724444325072723E-13,1.0396295777147376E-10,5.88823821758358E-8,-5.203219225570271E-9,1.0906527510185081E-13,2.1882191037999633E-10,1.1819556810385387E-7,1.845919946480491E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, high overhead);nr_src_oper_static;-9.54252450063678E-16,2.890474734598608E-13,2.0388004124934764E-10,1.9873168479361868E-8,-6.345342311130228E-9,3.78039606820534E-21,-3.9041861901528307E-20,-3.6905694059039838E-22,1.0240723057511961E-25,-1.1784462482173958E-12,-3.5265009009169897E-10,-6.718212523305119E-8,2.1106336345550272E-8,-4.301639009627345E-13,-2.8033304923648018E-11,-1.2730925414011231E-9,-2.4047509268761407E-8,-5.905853206895642E-13,-7.720201144915327E-10,-6.641255552372605E-7,-5.7464843595124E-9,1.2214957392842588E-12,1.2383296216176838E-9,7.069121842201431E-7,-5.583615888659493E-9,9.192451207918202E-13,1.9002385632423406E-9,1.2370495136729894E-7,1.902146104078207E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, high overhead);halstead_program_size_static;-1.0338253923984816E-16,9.015794909297598E-14,5.948833350885753E-11,1.4841935827483027E-8,-1.8926211491196356E-8,-9.415531539426537E-23,-5.196700889278134E-21,-1.5338848428799978E-22,-1.273537785216734E-26,-1.936734489355485E-13,-5.918761811941214E-11,-1.1294009287683704E-8,5.780240701445255E-8,-7.270049205501844E-14,-4.787103141402679E-12,-2.1734823014589238E-10,-4.005287252252868E-9,-6.134805914860992E-14,-1.0818865958948974E-10,-1.0255550826274162E-7,-1.818687862386193E-8,2.563168534151889E-13,2.4441117664773587E-10,1.3801904691357336E-7,-1.5953847066509357E-8,2.8493771799977494E-13,5.675584698058649E-10,3.7461915008213593E-7,5.723094379269088E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, high overhead);cyclomatic_complexity_static;2.5478125962118223E-16,-1.5273316039653918E-13,-8.628916585406152E-11,-6.444905120041723E-9,-7.740155764850444E-10,-1.5614012776178637E-22,6.114700253998784E-21,8.313609995571088E-23,-3.630049412052307E-25,4.794311606112514E-13,1.4670292009889492E-10,2.8147976312092003E-8,2.9374296689084196E-9,1.7698667818341038E-13,1.1694107209157438E-11,5.338424604984409E-10,1.015484479320868E-8,2.1903940421369187E-13,3.2203368887099325E-10,2.80877923455197E-7,-7.501011657696409E-10,-5.344660179154686E-13,-5.190982448526257E-10,-2.9412484877554485E-7,-3.522398361554516E-10,-4.60564876095531E-13,-8.032021304822778E-10,8.461189846199503E-9,2.0943625159524728E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, high overhead);nr_edges_static;1.232052537303785E-15,-3.4052460811003544E-13,-2.4240481899403203E-10,-1.8622854313290614E-8,-2.8119356832150694E-9,-3.963060393438014E-21,3.445295022523799E-20,4.344367476060536E-22,3.1096597923766484E-26,1.4846815686364056E-12,4.436193499044085E-10,8.451126883390436E-8,1.055939209299874E-8,5.408285896697281E-13,3.521874194887183E-11,1.5995644576089354E-9,3.0287804498845407E-8,7.639406081449236E-13,9.829905545956624E-10,8.403128632086462E-7,-3.0182284518525456E-9,-1.5078898908690665E-12,-1.537323767022509E-9,-8.784650899046863E-7,-1.754889780035049E-9,-1.0834614022897901E-12,-2.2520183815885264E-9,4.0435480532181085E-8,8.430169170247965E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binary Obfuscation (opaque predicate, high overhead);nr_dst_oper_static;9.048060872339118E-16,-2.3313918914300717E-13,-1.6743643774879514E-10,-1.0061280340443145E-8,-6.652568819903509E-9,-5.198294381441125E-21,1.5258867127837693E-20,5.439638709064491E-22,7.902342524144871E-26,1.0717179811206355E-12,3.198591318512234E-10,6.092194536355417E-8,1.7972581655724667E-8,3.898184010084462E-13,2.536986359923457E-11,1.1521636760486448E-9,2.1831516933113436E-8,5.618094135176176E-13,7.150371606491873E-10,6.085429537514356E-7,-6.537034159383799E-9,-1.0724233301835514E-12,-1.0978814038679755E-9,-6.27775520147672E-7,-5.167011941071653E-9,-7.43372678502701E-13,-1.5515020052835331E-9,1.3271863060826415E-7,1.9750283243185246E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anti-Debugging;nr_indirect_edges_CFIM_static;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anti-Debugging;nr_ins_static;-2.0424266220854754E-15,-1.545626424672309E-13,1.0371931330991541E-10,3.860815775560229E-8,-4.945600749607193E-9,6.629378560303885E-21,-2.8525790341293236E-20,4.28538982222192E-22,8.581632398089194E-26,-1.5209059735063916E-12,-4.4569173265413803E-10,-8.587318367302794E-8,1.4835750920241721E-8,-5.602999418040581E-13,-3.748497507110702E-11,-1.8256338283192876E-9,-4.626511566666286E-8,-1.2082821011306026E-12,-1.1108957323930783E-9,-8.227597369037457E-7,-4.928045661744206E-9,8.666740663682664E-13,1.2704920900120692E-9,8.463834121905447E-7,-5.205942998952676E-9,-4.829985366679765E-13,6.818824025570416E-10,1.192301275606606E-7,1.6149288903697553E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anti-Debugging;nr_src_oper_static;-1.4471651113087616E-15,-1.0389528511872483E-13,7.784010927782261E-11,2.9434518373399384E-8,-6.106114914042338E-9,3.41041417521818E-21,-1.5871269624667444E-20,7.473509431737302E-22,-1.0842299906168247E-25,-1.0827784813441004E-12,-3.174795706577492E-10,-6.11783431910028E-8,1.4945536006103367E-8,-3.992107648315793E-13,-2.6716445364027165E-11,-1.3012969486573476E-9,-3.297810070098002E-8,-8.551648773640682E-13,-7.879286975175472E-10,-5.84517194741549E-7,-6.040160000731431E-9,6.248049399315349E-13,9.106392650319652E-10,6.060515838068881E-7,-5.8852676332039715E-9,-3.250016394883072E-13,5.245353197041094E-10,1.4410025285293898E-7,1.9237530994416831E-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
